course_name,course_code,level,faculty,url,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sdg_17
Emerging Technologies for Transportation Infrastructure,CIEM5312,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18838,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
Base: Traffic and Transport Engineering,CIEM6000,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18807,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
Methods in Traffic and Transport Engineering,CIEM6110,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18808,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Transport Systems Design,CIEM6250,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21208,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Railway Traffic Management,CIEM6301,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18839,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
Advanced Data Science for Traffic and Transportation Engineering,CIEM6302,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18840,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Innovations and Transitions for Sustainable Transport,CIEM6303,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18841,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
eXtended Reality for Civil Engineering,CIEM6304,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Active Modes: Traffic and Transportation,CIEM6305,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18843,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Micromechanics and Computational Modelling of Building Materials,CIEQ1000,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Concrete - Science and Technology,CIEQ1004,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Repair and Maintenance of Construction Materials,CIEQ1211,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consolidation of Soils,CIEQ2001,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soil-structure Interaction,CIEQ2003A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Excavations,CIEQ2003B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Numerical Modelling in Geo-Engineering,CIEQ2111,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Engineering Geology,CIEQ2112,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Risk and Variability in Geo-Engineering,CIEQ2211,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Design of Embankments,CIEQ2212A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bored and Immersed Tunneling,CIEQ2212B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimental Methods in Geotechnical Engineering,CIEQ2222,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soil Dynamics,CIEQ2223,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Computational Modelling of Flow and Tranport,CIEQ3001,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1293,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Ocean Waves,CIEQ3002,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
River Dynamics 1,CIEQ3003,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Coastal Dynamics 1,CIEQ3111,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1296,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ports and Waterways 1,CIEQ3112,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18945,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
Sediment Dynamics,CIEQ3211A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coastal Dynamics 2,CIEQ3211B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
River Dynamics 2,CIEQ3221,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ports and Waterways 2,CIEQ3231,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1301,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Hydraulic Structures 2,CIEQ4112,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Breakwaters and Closure Dams,CIEQ4223,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prestressed Concrete,CIEQ5001,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1304,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Timber Structures and Wood Technology,CIEQ5001A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1305,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Structural Dynamics,CIEQ5002A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plates and Slabs,CIEQ5002B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analysis of Slender Structures,CIEQ5002C,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Introduction to the Finite Element Method,CIEQ5112,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steel Structures 2,CIEQ5121B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Computational Modelling of Structures,CIEQ5211,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plastic Analysis of Structures,CIEQ5213,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Structural Response to Earthquakes,CIEQ5221,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1313,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Random Vibrations,CIEQ5222,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Capita Selecta Concrete Structures,CIEQ5234,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concrete Bridges,CIEQ5235,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steel Structures 3,CIEQ5241A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fatigue,CIEQ5241B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steel Bridges,CIEQ5242,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1319,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Capita Selecta Steel and Aluminium Structures,CIEQ5243A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fibre-Reinforced Polymer (FRP) Structures,CIEQ5243B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Architectural History of Buildings,CIEQ5251A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1322,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Introduction to Building Physics and Façades,CIEQ5251B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1323,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Building Structures 2,CIEQ5252,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1324,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"Structural Design, Special Structures",CIEQ5253,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Structural Pavement Design,CIEQ5261A,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Structural Design of Railway Track,CIEQ5261B,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Road Paving Materials incl. Laboratory Experiment,CIEQ5262,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Production, Construction and Maintenance of Asphalt Concrete Pavements",CIEQ5263,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Transport Modelling and Analysis,CIEQ6002,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18579,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Traffic Modelling and Management,CIEQ6003,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empirical Analysis for Transport en Planning,CIEQ6111,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transport Engineering en Optimisation,CIEQ6112,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transport Modelling: Traffic Assignment,CIEQ6211,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Regions, Transport and Networks",CIEQ6212,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18922,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Freight transport networks and systems,CIEQ6213,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18929,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Resilient Transport Systems: Analysis and Interventions,CIEQ6214,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1337,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Active Modes: Traffic and Transport,CIEQ6221,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Safety,CIEQ6222,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intelligent Vehicles for Safe and Efficient Traffic: Design and Assessment,CIEQ6223,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18924,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Urban and motorway Traffic Flow Modelling and Control,CIEQ6224,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/1341,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Public Transport System and Supply Planning and Operations,CIEQ6231,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18942,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Public Transport Demand and Network Planning and Operations,CIEQ6232,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18927,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Railway Operations and Control,CIEQ6233,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Collaborative Design and Engineering,CME1201,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master Thesis,CME2000,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Master Thesis, Preparation",CME2001,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Internship,CME2100-11,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynamic Control of Projects,CME2202,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18868,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Financial Engineering,CME2300,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18553,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Project Management,CME4001,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Process Management,CME4100,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18869,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Information Systems for the Construction Industry,CME4121,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18555,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Managing Uncertainty and Data,CME4150,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Construction Technology,CME4170,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/19005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Intercultural Relations and Diversity Competence,CME4200,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Transformative Design,CME4250,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18873,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Infrastructure Asset Management,CME4301,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21308,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Entrepreneurial Engineering,CME4400,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18874,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
Systems Engineering Design,CME4481,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineering Systems Optimisation,CME4501,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18865,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Leadership and Strategic Management,CME4601,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18870,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Construction Management Systems,CME4701,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18866,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Procurement of Complex Public Projects and Programmes,CME4800,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/19006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forms of Collaboration in Civil Engineering,CME4850,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/19007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME Research and Development Project,CME4950,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Research and Development Methods for CME,CME5021,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technical Writing,CME5050,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/17797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CME Master Thesis Preparation,CME5100,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME Master Thesis,CME5200,Master,Civil Engineering and Geosciences,https://studiegids.tudelft.nl/courses/study-guide/educations/18567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum Communication and Cryptography,CS4090,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowd Computing,CS4145,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Systems Security,CS4150,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blockchain Engineering,CS4160,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Evolutionary Algorithms,CS4205,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Development and Operation of Distributed Applications,CS4295,Master,"Electrical Engineering, Mathematics and Computer Science",https://studiegids.tudelft.nl/courses/study-guide/educations/14776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
