Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's,Comments///Toelichting,Internal comments,
FALSE,TN2211,Elektronische instrumentatie,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61806,No,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN2244WI,Lineaire Algebra en Differentiaalvergelijkingen,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62574,No,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN2304,Quantum Mechanics 1,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61791,No,BSc,Applied Sciences,[],,,
FALSE,TN2305,Quantum Mechanics for the minor,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62902,No,BSc,Applied Sciences,[],,,
FALSE,TN2306,Quantum Engineering and Applications,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62905,No,BSc,Applied Sciences,[],,,
FALSE,TN2321,Klassieke Mechanica,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61794,No,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN2345,Inleiding golven,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61793,No,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN2412,Kwantummechanica 3,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61803,No,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN2421,Optics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61804,No,BSc,Applied Sciences,[],,,
FALSE,TN2513,Computational Science,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62577,No,BSc,Applied Sciences,[],,,
FALSE,TN2545,Systems and Signals,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61796,No,BSc,Applied Sciences,[],,,
FALSE,TN2612,Theory of Relativity,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62752,No,Minor,Applied Sciences,[],,,
FALSE,TN2625,Statistical Physics for the minor,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62903,No,BSc,Applied Sciences,[],,,
FALSE,TN2626,Statistische Fysica,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61799,No,BSc,Technische Natuurwetenschappen,[],,,
TRUE,TN2786,Fysische Transportverschijnselen,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61800,Yes,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN2811,Introduction to Elementary Particle Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61790,No,BSc,Applied Sciences,[],,,
FALSE,TN2844,Solid State Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61805,No,BSc,Applied Sciences,[],,,
FALSE,TN2953-P,Research Laboratory,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62575,No,BSc,Applied Sciences,[],,,
FALSE,TN2983,Bachelor eindproject,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62578,No,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN2985,Introduction to Methods in Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62901,No,BSc,Applied Sciences,[],,,
FALSE,TN2986,Mathematical Methods for Modern Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62751,No,BSc,Applied Sciences,[],,,
FALSE,TN2994,Experimental and Integrating Final Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62904,No,BSc,Applied Sciences,[],,,
FALSE,TN3104WI,Statistiek,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63068,No,BSc,Technische Natuurwetenschappen,[],,,
FALSE,TN3105,Mathematics for Quantum Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62909,No,BSc,Applied Sciences,[],,,
FALSE,TN3126,Information and Computation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62912,No,BSc,Applied Sciences,[],,,
FALSE,TN3136,Quantum Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62914,No,BSc,Applied Sciences,[],,,
FALSE,TN3145,Quantum Communication and Computation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62910,No,BSc,Applied Sciences,[],,,
FALSE,TN3156,Quantum Sensing and Measurement,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62906,No,BSc,Applied Sciences,[],,,
FALSE,TN3166,Solid-State Quantum Bits,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62907,No,BSc,Applied Sciences,[],,,
FALSE,TN3166-A,Semiconductor Quantum Bits,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62908,No,BSc,Applied Sciences,[],,,
FALSE,TN3166-B,Superconductor Quantum Bits,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62913,No,BSc,Applied Sciences,[],,,
FALSE,TN3175,Quantum Engineering Group Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62911,No,BSc,Applied Sciences,[],,,
TRUE,AE1108-I,Aerospace Materials,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62224,Yes,BSc,Aerospace Engineering,"[9, 12, 13]",,,
FALSE,AE1108-II,Aerospace Mechanics of Materials,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62223,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1110-I,Introduction to Aerospace Engineering I,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62227,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1110-II,Introduction to Aerospace Engineering II,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62216,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1111-I,Exploring Aerospace Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62225,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1111-II,Engineering Drawing,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62235,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1130-I,Statics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62217,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1130-II,Dynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62228,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1205,Programming & Scientific Computing in Python for AE1,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62232,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1222-I,Design & Construction,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62220,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1222-II,Aerospace Design & Systems Engineering Elements,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62230,No,BSc,Aerospace Engineering,[],,,
FALSE,AE1241,Physics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63079,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2111,Aerospace System Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62242,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2130-I,Aerodynamics I,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62244,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2130-II,Low Speed Wind Tunnel Test,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62256,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2135-I,Structural Analysis & Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62246,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2135-II,Vibrations,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62258,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2220-I,Applied Numerical Analysis,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62239,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2220-II,Computational Modelling,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62241,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2224-I,"Test, Analysis & Simulation",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63619,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2230-I,Flight & Orbital Mechanics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62250,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2230-II,Propulsion & Power,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62251,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2235-I,Aerospace Systems & Control Theory,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62253,No,BSc,Aerospace Engineering,[],,,
FALSE,AE2235-II,Signal Analysis and Telecommunication Principles,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62260,No,BSc,Aerospace Engineering,[],,,
TRUE,AE3200,Design Synthesis,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62268,Yes,BSc,Aerospace Engineering,[],,,
FALSE,AE3211-I,Systems Engineering & Aerospace Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62264,No,BSc,Aerospace Engineering,[],,,
TRUE,AE3211-II,Production of Aerospace Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62270,No,BSc,Aerospace Engineering,"[9, 12]",,,
FALSE,AE3212-I,"Aerospace Flight Dynamics & Simulation, including Flight Test",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62267,No,BSc,Aerospace Engineering,[],,,
FALSE,AE3212-II,"Simulation, Verification & Validation",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62266,No,BSc,Aerospace Engineering,[],,,
TRUE,AE3501-19,Air Transportation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62282,Yes,Minor,Aerospace Engineering,"[9, 11, 13]",,,
TRUE,AE3502-14,"Airport Planning, Design and Operations",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62283,Yes,Minor,Aerospace Engineering,[],,,
FALSE,AE3503,Strategic Planning for Airport Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62284,No,Minor,Aerospace Engineering,[],,,
FALSE,AE3512-20,Asset Management,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62281,No,Minor,Aerospace Engineering,[],,,
TRUE,AE3513,Integratieopdracht,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62278,No,Minor,Aerospace Engineering,"[7, 13, 14]",,,
TRUE,AE3515,Basics of Aeroacoustics for Wind Energy,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62279,Yes,Minor,Aerospace Engineering,"[7, 9, 11]",,,
TRUE,AE3516A,Fundamentals of Wind Energy I,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61146,No,Minor,Aerospace Engineering,"[7, 9, 13]",,,
TRUE,AE3516B,Fundamentals of Wind Energy II,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62277,No,Minor,Aerospace Engineering,"[7, 9, 13]",,,
FALSE,AE3522UL,Fundamentals of Astronomy,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63080,No,Minor,Aerospace Engineering,[],,,
FALSE,AE3523,Planetary Sciences,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63081,No,Minor,Aerospace Engineering,[],,,
FALSE,AE3524,Spacecraft Design and Astrodynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63082,No,Minor,Aerospace Engineering,[],,,
FALSE,AE3526,Project Design and Analysis,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63086,No,Minor,Aerospace Engineering,[],,,
FALSE,AE3527UL,Scientific Case Study,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63085,No,Minor,Aerospace Engineering,[],,,
FALSE,AE3528,Engineering Case Study,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63084,No,Minor,Aerospace Engineering,[],,,
FALSE,AE3529,Space Instrumentation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63087,No,Minor,Aerospace Engineering,[],,,
TRUE,AE4006,Sustainability in Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63250,Yes,MSc,Aerospace Engineering,"[4, 9, 11, 12]",,,
TRUE,AE4010,Research Methodologies,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62287,Yes,MSc,Aerospace Engineering,[],,,
FALSE,AE4115,Experimental Simulations,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62289,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4117,Fluid-Structure Interaction,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60864,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4120,Viscous Flows,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62290,No,MSc,Aerospace Engineering,[],,,
TRUE,AE4130-22,Aircraft Aerodynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63110,Yes,MSc,Aerospace Engineering,"[9, 11]",,,
FALSE,AE4135,Rotor / wake Aerodynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62296,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4136-22,CFD 2: Discretization techniques,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63020,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4138-18,CFD 4: Uncertainty Quantification,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62307,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4139,CFD 3: Large Eddy Simulation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62306,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4140,Gas Dynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60862,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4143,Hypersonic Aerodynamics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62302,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4180,Flow Measurement Techniques,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62292,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4185,Fluid Flow Data Processing and Visualization,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63018,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4202,CFD for Aerospace Engineers,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61896,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4204,Knowledge Based Engineering,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62372,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4205,MDO for Aerospace Applications,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61895,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4206,Turbomachinery,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62373,No,MSc,Aerospace Engineering,[],,,
TRUE,AE4238,Aero Engine Technology,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62324,Yes,MSc,Aerospace Engineering,"[7, 9, 13]",,,
FALSE,AE4240,Advanced Aircraft Design I,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62299,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4260A,Fundamental of Aeroacoustics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62305,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4260B,Experimental Applications of Aeroacoustics,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62304,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4261,Internal Flows,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62374,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4262,Combustion for propulsion and power technologies,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61882,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4263,"Modeling, Simulation and Application of Propulsion and Power Systems",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60966,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4270,Control and Operations Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62325,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4301,Automatic Flight Control System Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=60983,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4301P,Exercise Automatic Flight Control System Design,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62315,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4302,Avionics and Operations,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62313,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4304,Stochastic Aerospace Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62316,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4304P,Stochastic Aerospace Systems Practical,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62317,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4311,Nonlinear and Adaptive Flight Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62326,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4313-20,Spacecraft Attitude Dynamics and Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61009,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4314-21,"Helicopter Performance, Stability and Control",https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61008,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4316,Aerospace Human-Machine Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61252,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4316P,Advanced Topics in Aerospace Human-Machine Systems,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62322,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4317,Autonomous Flight of Micro Air Vehicles,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61255,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4320,System Identification of Aerospace Vehicles,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62327,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4321-15,Air Traffic Management,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=61241,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4322,Piloted Flight Simulation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62310,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4323,Real-time Distributed Flight and Space Simulation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62330,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4350,Bio-inspired Intelligence and learning for Aerospace Applications,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62328,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4351,Robust Flight Control,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63021,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4352,Mathematical and human-inspired decision making,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=63022,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4422-20,Agent-based Modelling and Simulation in Air Transport,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62318,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4423-20,Airline Planning and Optimisation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62319,No,MSc,Aerospace Engineering,[],,,
TRUE,AE4431,Aircraft noise and emissions,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62301,Yes,MSc,Aerospace Engineering,"[13, 15]",,,
FALSE,AE4439,Sustainable Air Transport Modelling Project,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62323,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4441-16,Operations optimisation,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62312,No,MSc,Aerospace Engineering,[],,,
FALSE,AE4446,Airport and Cargo Operations,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62329,No,MSc,Aerospace Engineering,[],,,
TRUE,AE4462-17,Aircraft Emissions and Climate Effects,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62321,Yes,MSc,Aerospace Engineering,[13],,,
TRUE,AE4463P,Advanced Aircraft Noise Modeling and Measurement,https://studiegids.tudelft.nl/a101_displayCourse.do?course_id=62300,No,MSc,Aerospace Engineering,"[9, 11]",,,
