Field name,Course code///Vakcode,Course name///Vaknaam,Link,Sustainable course?///Duurzaam vak?,Level///Niveau,Faculty///Faculteit,SDGs///SDG's
FALSE,CIEQ5262,Road Paving Materials incl. Laboratory Experiment,https://studiegids.tudelft.nl/courses/study-guide/educations/1328,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CIEQ5263,"Production, Construction and Maintenance of Asphalt Concrete Pavements",https://studiegids.tudelft.nl/courses/study-guide/educations/1329,Yes,MSc,Civil Engineering and Geosciences,[9]
TRUE,CIEQ6002,Transport Modelling and Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/18579,Yes,MSc,Civil Engineering and Geosciences,"[7, 9, 11]"
FALSE,CIEQ6003,Traffic Modelling and Management,https://studiegids.tudelft.nl/courses/study-guide/educations/18923,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CIEQ6111,Empirical Analysis for Transport en Planning,https://studiegids.tudelft.nl/courses/study-guide/educations/1332,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CIEQ6112,Transport Engineering en Optimisation,https://studiegids.tudelft.nl/courses/study-guide/educations/1333,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CIEQ6211,Transport Modelling: Traffic Assignment,https://studiegids.tudelft.nl/courses/study-guide/educations/18935,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CIEQ6212,"Regions, Transport and Networks",https://studiegids.tudelft.nl/courses/study-guide/educations/18922,Yes,MSc,Civil Engineering and Geosciences,"[9, 11]"
TRUE,CIEQ6213,Freight transport networks and systems,https://studiegids.tudelft.nl/courses/study-guide/educations/18929,Yes,MSc,Civil Engineering and Geosciences,"[9, 11, 12, 13]"
TRUE,CIEQ6214,Resilient Transport Systems: Analysis and Interventions,https://studiegids.tudelft.nl/courses/study-guide/educations/1337,Yes,MSc,Civil Engineering and Geosciences,"[9, 11, 12, 13]"
FALSE,CIEQ6221,Active Modes: Traffic and Transport,https://studiegids.tudelft.nl/courses/study-guide/educations/1338,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CIEQ6222,Traffic Safety,https://studiegids.tudelft.nl/courses/study-guide/educations/18939,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CIEQ6223,Intelligent Vehicles for Safe and Efficient Traffic: Design and Assessment,https://studiegids.tudelft.nl/courses/study-guide/educations/18924,Yes,MSc,Civil Engineering and Geosciences,"[9, 11]"
TRUE,CIEQ6224,Urban and motorway Traffic Flow Modelling and Control,https://studiegids.tudelft.nl/courses/study-guide/educations/1341,Yes,MSc,Civil Engineering and Geosciences,"[9, 11]"
TRUE,CIEQ6231,Public Transport System and Supply Planning and Operations,https://studiegids.tudelft.nl/courses/study-guide/educations/18942,Yes,MSc,Civil Engineering and Geosciences,"[9, 10, 11, 13]"
TRUE,CIEQ6232,Public Transport Demand and Network Planning and Operations,https://studiegids.tudelft.nl/courses/study-guide/educations/18927,Yes,MSc,Civil Engineering and Geosciences,"[10, 11, 13]"
TRUE,CIEQ6233,Railway Operations and Control,https://studiegids.tudelft.nl/courses/study-guide/educations/18928,Yes,MSc,Civil Engineering and Geosciences,"[9, 16]"
FALSE,CME1201,Collaborative Design and Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18552,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CME2000,Master Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/18875,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CME2001,"Master Thesis, Preparation",https://studiegids.tudelft.nl/courses/study-guide/educations/18876,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CME2100-11,Research Internship,https://studiegids.tudelft.nl/courses/study-guide/educations/18562,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CME2202,Dynamic Control of Projects,https://studiegids.tudelft.nl/courses/study-guide/educations/18868,Yes,MSc,Civil Engineering and Geosciences,"[9, 11, 12, 13]"
TRUE,CME2300,Financial Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18553,Yes,MSc,Civil Engineering and Geosciences,"[12, 13]"
FALSE,CME4001,Project Management,https://studiegids.tudelft.nl/courses/study-guide/educations/18554,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CME4100,Process Management,https://studiegids.tudelft.nl/courses/study-guide/educations/18869,Yes,MSc,Civil Engineering and Geosciences,"[11, 13]"
TRUE,CME4121,Information Systems for the Construction Industry,https://studiegids.tudelft.nl/courses/study-guide/educations/18555,Yes,MSc,Civil Engineering and Geosciences,"[11, 12, 13]"
FALSE,CME4150,Managing Uncertainty and Data,https://studiegids.tudelft.nl/courses/study-guide/educations/18556,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CME4170,Construction Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/19005,Yes,MSc,Civil Engineering and Geosciences,[9]
TRUE,CME4200,Intercultural Relations and Diversity Competence,https://studiegids.tudelft.nl/courses/study-guide/educations/18557,Yes,MSc,Civil Engineering and Geosciences,[5]
TRUE,CME4250,Transformative Design,https://studiegids.tudelft.nl/courses/study-guide/educations/18873,Yes,MSc,Civil Engineering and Geosciences,"[9, 11, 17]"
TRUE,CME4301,Infrastructure Asset Management,https://studiegids.tudelft.nl/courses/study-guide/educations/21308,Yes,MSc,Civil Engineering and Geosciences,"[9, 11, 13]"
TRUE,CME4400,Entrepreneurial Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/18874,Yes,MSc,Civil Engineering and Geosciences,"[8, 9, 12, 13, 17]"
FALSE,CME4481,Systems Engineering Design,https://studiegids.tudelft.nl/courses/study-guide/educations/18864,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CME4501,Engineering Systems Optimisation,https://studiegids.tudelft.nl/courses/study-guide/educations/18865,Yes,MSc,Civil Engineering and Geosciences,[9]
TRUE,CME4601,Leadership and Strategic Management,https://studiegids.tudelft.nl/courses/study-guide/educations/18870,Yes,MSc,Civil Engineering and Geosciences,"[11, 13]"
TRUE,CME4701,Construction Management Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/18866,Yes,MSc,Civil Engineering and Geosciences,"[9, 11]"
FALSE,CME4800,Procurement of Complex Public Projects and Programmes,https://studiegids.tudelft.nl/courses/study-guide/educations/19006,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CME4850,Forms of Collaboration in Civil Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/19007,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CME4950,CME Research and Development Project,https://studiegids.tudelft.nl/courses/study-guide/educations/18565,Yes,MSc,Civil Engineering and Geosciences,[16]
FALSE,CME5021,Research and Development Methods for CME,https://studiegids.tudelft.nl/courses/study-guide/educations/21312,No,MSc,Civil Engineering and Geosciences,[]
TRUE,CME5050,Technical Writing,https://studiegids.tudelft.nl/courses/study-guide/educations/17797,Yes,MSc,Civil Engineering and Geosciences,[4]
FALSE,CME5100,CME Master Thesis Preparation,https://studiegids.tudelft.nl/courses/study-guide/educations/18566,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CME5200,CME Master Thesis,https://studiegids.tudelft.nl/courses/study-guide/educations/18567,No,MSc,Civil Engineering and Geosciences,[]
FALSE,CS4090,Quantum Communication and Cryptography,https://studiegids.tudelft.nl/courses/study-guide/educations/14448,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,CS4145,Crowd Computing,https://studiegids.tudelft.nl/courses/study-guide/educations/14767,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science",[11]
FALSE,CS4150,Systems Security,https://studiegids.tudelft.nl/courses/study-guide/educations/14761,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,CS4160,Blockchain Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/14764,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science","[9, 16]"
FALSE,CS4205,Evolutionary Algorithms,https://studiegids.tudelft.nl/courses/study-guide/educations/14752,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4295,Development and Operation of Distributed Applications,https://studiegids.tudelft.nl/courses/study-guide/educations/14776,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4380,Privacy Enhancing Technologies,https://studiegids.tudelft.nl/courses/study-guide/educations/14762,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4410,Category Theory for Programmers,https://studiegids.tudelft.nl/courses/study-guide/educations/14780,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4430,Network Security,https://studiegids.tudelft.nl/courses/study-guide/educations/14763,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,CS4500,Responsible Computer Science,https://studiegids.tudelft.nl/courses/study-guide/educations/14744,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science","[4, 5, 10, 16, 17]"
FALSE,CS4505,Software Architecture,https://studiegids.tudelft.nl/courses/study-guide/educations/14745,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4510,Formal Reasoning about Software,https://studiegids.tudelft.nl/courses/study-guide/educations/14747,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4515,3D Computer Graphics and Animation,https://studiegids.tudelft.nl/courses/study-guide/educations/14748,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4520,Security and Cryptography,https://studiegids.tudelft.nl/courses/study-guide/educations/14749,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4525,Web-Scale Data Management,https://studiegids.tudelft.nl/courses/study-guide/educations/14750,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4530,Modelling and Problem Solving,https://studiegids.tudelft.nl/courses/study-guide/educations/14753,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4535,Constraint Solving,https://studiegids.tudelft.nl/courses/study-guide/educations/14754,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4540,Geometric Data Processing,https://studiegids.tudelft.nl/courses/study-guide/educations/14755,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4545,Distributed Algorithms,https://studiegids.tudelft.nl/courses/study-guide/educations/14765,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4550,Distributed Data Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/14766,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4555,Compiler Construction,https://studiegids.tudelft.nl/courses/study-guide/educations/14773,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4560,Parallel and Concurrent Programming,https://studiegids.tudelft.nl/courses/study-guide/educations/14774,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4565,Advanced Functional Programming,https://studiegids.tudelft.nl/courses/study-guide/educations/14775,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4570,Machine Learning for Software Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/22013,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,CS4575,Sustainable Software Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/14777,Yes,MSc,"Electrical Engineering, Mathematics and Computer Science","[12, 13]"
FALSE,CS4580,Automated Software Testing and Reverse Engineering,https://studiegids.tudelft.nl/courses/study-guide/educations/22717,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4590,Applied Quantum Algorithms,https://studiegids.tudelft.nl/courses/study-guide/educations/21983,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4700,Literature Survey,https://studiegids.tudelft.nl/courses/study-guide/educations/14427,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4705,Research Seminar Computer Graphics,https://studiegids.tudelft.nl/courses/study-guide/educations/14428,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4710,Research in Cyber Security – Hacking Lab,https://studiegids.tudelft.nl/courses/study-guide/educations/14429,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4715,Programming Languages Research Seminar,https://studiegids.tudelft.nl/courses/study-guide/educations/14430,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4720,Research in Software Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/14431,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS4725,Research Seminar on Scalable Learning Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/14432,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CS5000,Thesis Project,https://studiegids.tudelft.nl/courses/study-guide/educations/14441,No,MSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,CSE1000,Mentoring,https://studiegids.tudelft.nl/courses/study-guide/educations/14246,Yes,BSc,"Electrical Engineering, Mathematics and Computer Science",[4]
FALSE,CSE1100,Introduction to Programming,https://studiegids.tudelft.nl/courses/study-guide/educations/14247,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1105,Collaborative Software Engineering Project,https://studiegids.tudelft.nl/courses/study-guide/educations/14248,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1110,Software Quality and Testing,https://studiegids.tudelft.nl/courses/study-guide/educations/14249,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1200,Calculus,https://studiegids.tudelft.nl/courses/study-guide/educations/14250,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1205,Linear Algebra,https://studiegids.tudelft.nl/courses/study-guide/educations/14251,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1210,Probability Theory and Statistics,https://studiegids.tudelft.nl/courses/study-guide/educations/14252,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1300,Reasoning and Logic,https://studiegids.tudelft.nl/courses/study-guide/educations/14253,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1305,Algorithms and Data Structures,https://studiegids.tudelft.nl/courses/study-guide/educations/14254,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1400,Computer Organisation,https://studiegids.tudelft.nl/courses/study-guide/educations/14255,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
TRUE,CSE1405,Computer Networks,https://studiegids.tudelft.nl/courses/study-guide/educations/14256,Yes,BSc,"Electrical Engineering, Mathematics and Computer Science",[16]
FALSE,CSE1500,Web and Database Technology,https://studiegids.tudelft.nl/courses/study-guide/educations/14257,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE1505,Information and Data Management,https://studiegids.tudelft.nl/courses/study-guide/educations/14258,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2000,Software Project,https://studiegids.tudelft.nl/courses/study-guide/educations/14259,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2115,Software Engineering Methods,https://studiegids.tudelft.nl/courses/study-guide/educations/14260,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2120,Concepts of Programming Languages,https://studiegids.tudelft.nl/courses/study-guide/educations/14261,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2215,Computer Graphics,https://studiegids.tudelft.nl/courses/study-guide/educations/14262,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2220,Signal Processing,https://studiegids.tudelft.nl/courses/study-guide/educations/14263,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2225,Image Processing,https://studiegids.tudelft.nl/courses/study-guide/educations/14264,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2230,Multimedia Analysis,https://studiegids.tudelft.nl/courses/study-guide/educations/14265,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2310,Algorithm Design,https://studiegids.tudelft.nl/courses/study-guide/educations/14266,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2315,"Automata, Computability and Complexity",https://studiegids.tudelft.nl/courses/study-guide/educations/14267,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2420,Digital Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/14268,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2425,Embedded Software,https://studiegids.tudelft.nl/courses/study-guide/educations/14269,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
FALSE,CSE2430,Operating Systems,https://studiegids.tudelft.nl/courses/study-guide/educations/14270,No,BSc,"Electrical Engineering, Mathematics and Computer Science",[]
